,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
/scratch/reuters-topics/grain/article176.txt,0.23425045028086874,-0.040016717336114394,-0.047978656430511704,-0.055358627572925354,-0.03965967846414097,-0.07383183419174394,-0.07556219932783267,-0.04166318068994039,-0.034760837703200834,-0.006096208809636544,0.025194039675267788,-0.02444564916350013,0.0018595408583554438,-0.036499113866021504,-0.04434244507643572,0.028809108702439346,-0.0011389638064446793,0.015179865496421375,-0.0707803633508114,0.003982679747103952,0.02009035783575843,-0.09666684509361606,0.0795711895763479,0.034557324208620954,0.019072048529454717,0.01527344949696939,-0.04755251298009862,0.04188536055290876,-0.0651047348854353,-0.03763831811940935,-0.02492859271601052,0.027994022676041272,0.08164409844431782,-0.03396827819278614,0.01350601211142715,0.021909243910206978,-0.018335374904764223,0.06501205033645642,-0.007880173243396281,0.036948470539632364,0.03779870050075537,0.036143769490294846,0.047741016177908345,0.04578893744907951,0.019811614148796727,-0.009728462817459791,-0.017912716466831274,0.032300122303921375,0.06047782169266802,0.003783726272241797,-0.0338215365903391,-0.003082664102529051,0.03145263263582912,0.028669338420695443,-0.024623688394151428,-0.04301319783162208,-0.0027264228299674928,0.0011597785658198163,0.05678478457827072,0.05995324323640104,-0.021513665467877623,-0.017720135325638844,-0.011160096609070377,-0.011928519838628013,0.0069557275484508204,-0.024900309440580002,-0.049103117680044446,-0.04674118142351852,0.04874362280866603,0.010878635860717047,-0.03144720806758559,-0.00679863343857873,0.011052810580849478,0.025847033537817685,-0.022498140539640492,0.0369579218054248,-0.06290118261373852,0.01970039886093318,-0.0261164964845031,0.061209900232224695,0.05325688321059095,-0.03548847632621095,-0.07803942033736716,-0.02684685180544092,0.04975935827353884,0.014394099101083023,-0.0010332988904002418,0.01828637257692735,0.020236559468553208,-0.029820028499100225,0.005879962386274114,0.037900901676328244,-0.03182951807796629,-0.03969521946849242,-0.046637934009764626,0.027175753728676564,-0.041903516091318864,0.03260960160771805,0.004000874277277528,-0.02965913368601966
/scratch/reuters-topics/grain/article286.txt,0.14623774207652618,-0.16938459453279722,0.04611308662355293,-0.1594367074766059,0.15847204879562893,0.02740454769988119,0.000664203601045985,0.011511739358660606,0.012666148503373107,-0.02402680996882673,0.029569246372434937,0.05942113522578524,0.0011160725594628468,-0.0627372429885076,-0.06368694439488252,0.08095005856544377,0.09782814646359762,-0.025206936942800667,-0.055880074178402246,0.08065044506735379,-0.051328292050704896,-0.01356745772764284,0.15793904072982473,-0.02762076004913186,-0.050851795079606646,0.0371783514391986,-0.045847502870689415,-0.08657965690978317,-0.09684093622357316,-0.011256708078637908,-0.04305994156543248,0.003953986239884982,-0.018285799771860022,-0.012338244526975059,0.02010645194993689,-0.016811782218855337,0.15347743736314493,0.006939535712802138,-0.02720124851742571,-0.15237276565223828,-0.026660481001359686,-0.05592111399876362,0.012338726225711626,-0.009266278740448412,0.1285565423898401,-0.028821236954918925,0.0534457793690058,0.09405972188527473,-0.027453795290044183,-0.10821462555107442,0.0010716956482932916,0.12475734860016863,-0.04865976884454227,-0.11152206055836668,-0.05653347673842958,-0.07519204502746339,-0.043485867733865514,0.0029885031616203907,0.017669031824632742,-0.039180551659302655,-0.007402863453437456,0.020040048075633077,0.03847418549137446,0.03386780036481493,-0.024077568427260127,0.005634522891525797,0.063138604129693,-0.015050234912846436,0.03882692257345032,-0.014099172387635257,0.059924907499484065,-0.05292714431849722,0.03440122364726732,0.0004150512389830242,-0.011114780523077511,0.03398776138771654,-0.0022830737150500565,0.017183276468136683,-0.023579635331394885,-0.05726281710700446,0.009473953623403551,-0.004731368537335976,0.01707957699506022,0.060631673622877524,0.05679841529990197,0.058791401819475286,-0.09498461981468861,0.017592607712190223,-0.03738256574583891,-0.05021071881836578,-0.030815740742630528,0.05358442066455939,-0.018540639193852862,-0.08809379424343104,0.01929777541733444,0.00896114282404482,-0.012674029935444574,-0.030675715201404854,0.06381339510588033,-0.005493515827954073
/scratch/reuters-topics/grain/article546.txt,0.3818391003629993,0.013966477905532845,-0.1322896378506646,-0.1278774616888757,-0.13759703926158345,0.015675431107593885,-0.10955233600226467,-0.004086894313782644,-0.007856603146217082,-0.1109906594053073,-0.0067155600057695105,0.09503252799203793,-0.03001983751813656,-0.07065276495251972,-0.010804876581575558,0.012358227685724303,0.05883638604472641,0.017712629917423332,0.07975451856293868,-0.019828767965527454,-0.12580365077468697,-0.012167607344955008,0.015791694813430426,-0.015030406733467134,-0.02011314393260608,0.005327195319558291,0.04859651999298985,0.019811328600606203,-0.0054153607538571565,-0.020296130993097124,-0.0010626963063954322,0.014102524669332447,0.0028534764969718658,-0.015970247287683155,-0.06255955971462349,-0.0015198380223410675,-0.04087764293805467,0.014198746852575262,0.008529597470944908,0.003777286556641624,-0.009899349804489217,0.003676460282360115,-0.008460261474480545,0.057785769984999805,-0.08300961600464826,0.01743547389068527,-0.03688596770584051,-0.010535809913658507,0.013859295364574436,0.003132595437435245,-0.047036760541051416,0.026931249198124084,-0.007690297465874083,0.0027781060913324523,0.02384886358197273,0.003834249518824961,-0.02138778978756185,0.005564305105875691,0.021805041066332697,-0.0034297799291243534,0.05066927894732835,0.003623741907255786,0.01905301601067679,0.02429520795848668,0.00799209301607429,0.02791546286060239,-0.027684498080001816,0.011417750206062113,-0.02723861895326478,-0.01507535953065168,-0.000461266792826456,-0.05471500988012744,-0.0077538918709091536,-0.04320531079655974,0.018502612956650778,0.04973549092933443,-0.01622878792079415,0.010436523812771272,0.04904633772657301,-0.024929941966972118,-0.03312602578287233,0.07641830718457082,0.025608343533727925,0.01954201524026882,-0.009595016405860135,0.051087501819642105,-0.00844665491760492,-0.033873982541028004,0.013816760407109871,-0.024529598835510175,0.059658014529927736,0.03153199523279977,-0.026619439618695177,-0.085591628309183,0.045731104410683655,-0.012589972884791564,-0.06535443899775764,0.021201831262892226,0.051408191114304065,-0.022531701362260393
/scratch/reuters-topics/grain/article342.txt,0.17672896681626252,-0.13626107110135335,0.027393981725186884,-0.14477799874964917,0.18748363366132723,0.06857534365606978,-0.005162666752644753,-0.11093809278860976,0.08959106667972445,0.0033624806362881256,-0.0442476453137855,0.1279642826516072,-0.011737170335658806,0.07932895966999515,0.06592196462858063,-0.01634457671406166,-0.0222090516986567,-0.0644479883987251,0.030698793998837272,-0.024289943915243334,0.03212554607500248,-0.08171604014480935,0.021878827022744452,0.03741023142024802,-0.053065106323475664,0.07217093485847144,-0.06825336564542524,0.022092580147470342,-0.07464544279455364,-0.06575465876981026,0.03189025418621621,-0.048191039289292775,0.06578119468242372,0.078883028086322,-0.025956750120305842,0.010328430625090519,0.07387468776696568,0.00013033098058113596,0.03464732358226643,0.01059718362445991,0.009577012437917531,-0.008352804594105227,-0.08939798726976908,-0.08222701363645708,0.03544155769742725,-0.08445009339211192,0.038843535152836034,0.033298418320305785,-0.013702352295129632,0.018767378077328017,0.060108068778631764,-0.09015085724360429,-0.007904537302320566,-0.10502189198283185,0.020986210747939694,0.030214817658025583,-0.006054525377201209,0.06377357449803106,-0.03914584656794054,-0.06722683695650945,0.022318803748843697,0.020800241314352732,-0.04325047428085995,-0.05560676493773698,-0.00018645298856831112,0.025832917311637175,0.015572677039612667,0.06579922763192085,-0.07712094341423098,-0.051993517432569115,0.06560396155008767,0.0023557618397935373,-0.030688457381961017,0.12270114549281991,-0.008030878592382197,-0.04366424019582046,0.0014988293552199304,0.021013009743981393,-0.012945797445822107,0.023327826572424284,0.003821163711779534,-0.007644993002226039,-0.029777135630682117,0.03062104825775171,-0.002790046373980745,0.0028363354708409085,0.0580382152952882,0.005713177599040128,0.014548298012596576,0.062253840478965525,0.06764418176570493,0.015921577217091917,-0.014074003917170359,0.008059908972284768,0.044449080898627445,0.05838790524878348,-0.05137369291046896,-0.021298328837143284,0.0011814228072131454,0.03666933067173961
/scratch/reuters-topics/grain/article294.txt,0.13680961730471033,-0.09974194681685511,0.06942798590232543,0.10373833806881043,-0.015404142068025685,-0.024655475298148703,-0.10422627903723092,-0.04341606551287088,0.030874879970878677,0.22976229065216994,0.010530773961091129,-0.03639823417336975,-0.10754164735295675,-0.20410372951192962,0.12417369624290947,0.025333614721663386,-0.14236768855438145,-0.2900983095481867,0.38737192456562947,0.13030587933567167,0.03697522551408158,0.016739074537128636,0.03285361001925258,-0.03709096597997922,0.002141638922373659,-0.12118352739778304,-0.004892962430572701,0.029059871723514027,-0.03714516387806093,0.06442427198559797,-0.06296276997947772,0.05570521320940869,0.11557907225935543,0.11411470224942577,-0.04677219680953305,0.03620262007008509,0.10363706272356057,-0.039151775905407186,-0.03398707838533951,0.167231091531898,0.0509534038824486,-0.003222278280964603,0.02894678273011477,0.055838452753144564,0.12366369520386485,-0.006883665390761676,0.1700850690744197,0.030329625341171517,-0.14480336455783646,-0.06290664174451006,-0.028713851520238105,0.12833108344691965,-0.019252551156254436,0.05151622997408048,-0.02421218515999052,0.1877148810620127,0.08702677422155382,-0.06806603660397097,0.09808420652868592,-0.019120916465638467,-0.10208156793935076,-0.06159051323810124,-0.025172154814211364,-0.18715872008360512,-0.02272628903866007,0.09409698418558625,-0.001037593039222543,0.004229524112580297,0.06384908904845564,0.12407761536018028,0.05063459143253674,0.011108891662980493,0.04569279295959033,-0.019242297812461166,-0.001843346890319825,-0.039253403865543074,-0.07537952418424815,0.06924725538230274,0.016996001940826868,-0.018164390685078097,0.000612877397953301,0.059417742197747134,0.05238358263249506,0.04344142454511697,0.014532476775155238,-0.07131281026736704,0.032233805184634146,0.020948643408164637,0.022385348616516716,-0.03671945986384963,-0.03979690472578878,-0.020701365481047708,0.0895851751304841,-0.006256352535381767,0.019777345219131482,0.020980550816141866,-0.011716964511772062,0.02255844620473729,-0.0680152795457204,0.020299682714070257
/scratch/reuters-topics/grain/article040.txt,0.13611874347000402,-0.19256671104290454,0.223014554172235,0.09506696229284978,-0.26112972491043,0.12796255649068486,0.18017257316391225,-0.02709214120446476,-0.04461986479750066,0.2130365853249026,0.13243413880832905,0.1582044992206863,0.18580653860962162,-0.11063551162708332,-0.09503972273244458,-0.02402743636925502,-0.20011397703743736,-0.10577998040283591,-0.03576855619811,-0.049755678697525965,-0.05904107145667026,0.02519925576200348,-0.1290650521974991,0.04385198694666604,-0.18577964948068237,0.02403867111778608,0.022654533410693373,-0.051814525524365516,0.0013169305013623575,-0.13935174692583138,-0.05412384724510453,-0.01905116918898484,0.029762179096730863,-0.004618922951099836,0.07459518910248103,-0.15385160054133998,-0.07078111422320672,-0.0055954232826138,0.025244616471080544,-0.04193953867984549,0.02381233470261319,-0.030156205619160062,0.05086459370243044,0.08114244604939519,0.025572216891817368,-0.007997095754680324,-0.08624578669890294,-0.01592580464190765,-0.013322864598773246,0.09586201816785743,0.011880352429730153,0.005137241268903418,-0.07449082406967021,-0.11344826939658982,-0.010142529594407208,-0.06348667633008807,-0.021406003759730848,-0.020861089020607345,-0.07456815417241433,0.023255547514533348,0.03539527406694526,-0.07668351170104026,-0.06664720990868413,-0.006107595759585851,-0.0007166186951245336,0.021426119626750884,0.05223459695562379,0.02576355705703501,-0.020455571880256884,0.09801971697445165,0.030311593857270436,-0.0040135193782004,-0.07310896279425826,0.044869153822335216,-0.042039226150900055,-0.02002163872978601,-0.07261677340122583,0.08897720196921875,0.019870378108289,-0.039560684905191074,-0.044448079357542476,-0.04845706490436177,-0.036049013059790164,0.04019990858021997,-0.008328859047763756,-0.0034297093814971685,0.01679891752899782,0.04018724035949772,-0.01854000363624921,0.014208160879539054,-0.037375929787445354,0.0017472632698037295,-0.011217333049525362,-0.014593093811662624,0.02358296037708515,-0.03998295758096843,0.025748352355262103,-0.007253082001034484,-0.012486979993416272,-0.049036856806586086
/scratch/reuters-topics/grain/article061.txt,0.09975762736689921,-0.018288748218101523,-0.018240874837237235,-0.0007430174464786119,-0.013659655844068358,0.010584331736515832,-0.06362184369515546,-0.08407550031756628,0.0917540451799396,0.07319218693764958,-0.015842414851581058,-0.11442934686928848,-0.07100264579336583,-0.1934293244929438,0.11405890939764768,0.038222534513009096,-0.14380985015716244,-0.28809175933616965,0.597511310685395,0.2936687148397231,0.33755921154861307,-0.09414506605999652,0.11564194835930089,0.009106721757228528,0.041023161816587536,0.10077026004190275,0.05175618112166238,-0.10152031837201238,0.060974504093167764,0.09638509277128984,0.04254496907024579,0.015880654364922454,-0.04431931859467359,-0.1379462809934767,0.01065688276525487,-0.05157030226186718,-0.09676544672894455,0.1216108958316994,0.11324573971585594,-0.13605815285835698,-0.013391593660575313,0.016531762841321424,0.06203776461059458,-0.028008740113009183,-0.05376407693590508,0.02295877744884913,-0.08128553418687037,0.036594299863551595,0.05342175024144277,0.08143587690112787,0.05681049997780007,0.01933765962922589,-0.005442997816105404,-0.03295939565458255,-0.003553725828346995,-0.07146215920688705,-0.06544028357727559,0.01920840613264505,0.004181162322058575,-0.01198092610275869,0.03997959679676485,0.04242257214944207,-0.008122423339034467,0.06281088694064357,-0.0005533692387441637,-0.04183663837956855,-0.00633881860605968,0.010176987884245415,-0.009583679457432473,-0.02649777656586479,-0.04423211173375618,-0.03450505005776001,-0.021846020322113392,-0.008830991067181031,-0.007137118848884216,0.021396531610363752,0.033965386816018385,-0.029266638884488598,-0.004068699231481601,0.009939641499427795,0.008537860174776748,-0.02592023191970457,-0.007637399503895112,0.0004900868159556459,0.003949278917537513,0.0032408194922329625,0.0005880659743732333,-0.002385525216173582,0.012438988809298293,0.008301142570852679,0.0066050889881091686,-0.009382058994200197,-0.027637609609203927,0.00030072594123924356,0.004747412214094111,-0.002507851670408798,0.00428076627210385,0.0010959125730344887,0.004748418481943277,-0.004557633251782845
/scratch/reuters-topics/grain/article285.txt,0.3100440082647863,-0.19571115991791985,0.05450423443978677,-0.14927496121781791,0.05395608268966663,0.0031672264462924834,0.07099487139411376,0.17779230220173464,0.02884267947161792,0.058557511677506655,-0.10171723908615127,0.021066037591758905,-0.11381249599153029,-0.04002866939787353,0.08325933975113892,0.04554735885582867,0.10655952355291495,-0.027653794999852002,-0.058190747463601915,0.003535007186405965,0.025261920589141888,0.11060468274106766,0.004105581817762596,-0.07240309650387634,0.011061754846939196,-0.05621437728181966,-0.11075752967834515,-0.17000816192878077,-0.02818370948259445,-0.021515564777499628,-0.04092769056462996,8.61398800105226e-05,-0.021120377455195783,-0.02479148639578674,0.028327330107197114,-0.02939354284562815,0.09825416675391524,-0.0008253177868977203,0.007157266361878935,0.007791593517300922,-0.10678525270630813,-0.02776974028397332,-0.045383965349046915,-0.07861081005585692,0.0354732994641599,-0.04575117235859539,-0.010105956343600881,0.15040868299912896,0.016512786700703955,0.02529328481633893,0.0362031142315574,0.0049769393436581285,-0.020345877784484632,-0.10862706924972151,0.04297864834353721,0.02542722266409804,-0.036259745562273966,0.02691224280964134,-0.03460281543621104,-0.052340312327139815,0.013670731528153074,-0.01538143084460199,-0.009240788458406486,-0.08986379031235259,-0.017228591778204502,-0.007232757095817229,0.00123599497895158,0.000672361279384017,0.07507955480208665,-0.022911418822354784,0.02780524396191855,-0.020841478107243336,0.08314941922190353,0.011533246376665644,0.009727880695529456,0.022255920458120214,0.023911800939855,0.009207014840708107,0.016379535643291115,0.022963573861321064,-0.07971948672334203,0.02168303215667747,0.07109367461582478,0.1056464117127606,-0.0028096127833184526,0.09018351377894875,0.05951418369533155,-0.012846710550136028,0.053838020142816446,-0.07278290895753672,-0.02292187178002175,0.04847105144824794,0.022130016460987424,-0.06393208782421883,-0.03618090194529014,0.03431187840389672,0.028811211657902288,-0.05240683852216328,0.003572538047273972,-0.012385927393613206
/scratch/reuters-topics/grain/article171.txt,0.4882906531349681,-0.027279106664604567,-0.07954686700548957,0.05775287439338844,-0.02713807592568605,-0.01597064733349667,-0.08309098369064742,-0.0864514774782801,0.0024469496569898643,-0.02546745804322495,0.026826013615534883,-0.0634793545333406,0.007623401464529368,0.0041186037361812255,-0.02738448595417062,-0.008335099637883274,-0.005138932715739921,0.06981324224524778,-0.07052600832493451,-0.0047557968145010695,0.06936661663357349,-0.013202359752099057,0.020730397140791203,-0.02171628227295278,-0.07878513867277104,0.03417556424526812,0.05119692195696982,-0.018829491712353586,0.007631799152849707,0.06410897927217307,-0.0121666712642734,0.04277117361413488,-0.021010582502815543,-0.02370876539185703,-0.0192972703063956,-0.0518973483170158,0.014975205557906579,0.04851691480083441,0.028739215731529814,-0.015204787108998355,0.02888248845519012,-0.09921180861416849,0.01476896405027501,-0.0650746275041822,0.01119913782174755,0.010034010841808518,0.07381751543341053,0.0006051316909918556,-0.014135487677378444,0.040300562362146096,-0.044966984489937474,-0.0412695142898352,0.03608886291462639,-0.04133290576388856,-0.013990949419284058,0.009411411890992163,-0.041570780309434695,-0.034245178372883135,0.005027712698092546,-0.05303889826869468,-0.036263663223274345,0.02124996725601041,-0.043756634083965504,-0.05970423241694272,0.03799105558177648,0.08224914712564366,-0.005007803383856623,0.0024637699201912285,-0.0020586447761381356,0.002191875977609817,-0.08665734085104979,0.00272940404822334,0.007056904964458744,-0.048744231875035834,0.01110316370194583,-0.04195506291692532,0.0357724845805745,0.015861997013030236,-0.01863292668697944,-0.03691457503592666,0.0666824366007672,-0.04607385490312063,0.008890694573948353,0.020344625572024117,-0.035036804957152064,-0.01491278664501761,-0.05637308133099722,-0.021854005895638684,0.04634073512585034,0.027533024759926417,-0.027838393972290577,-0.028486535937457095,0.005533264675907129,-0.04819171952965492,-0.007157451471739944,0.05097157928717873,0.06611477886664463,-0.02287393881087389,-0.030806724857224375,-0.054247308003158884
/scratch/reuters-topics/grain/article442.txt,0.3545953525984036,-0.05626121787433243,-0.015463625458623563,-0.03595945288262725,-0.05251589293730457,-0.07575976784015115,-0.12468688351511426,0.012706754013361755,-0.056790133051636195,0.09270028561028162,-0.11284296974706692,-0.0259461907156449,-0.08968161498918231,-0.03257093478569332,0.09374925780756953,-0.003683131265686697,0.03178653873983966,-0.05890194393006159,-0.11072701557162641,-0.1478734782084064,0.2185086242386206,-0.04030721744764452,-0.06312195948870643,0.0700766093877844,0.12507011486090644,-0.019718016640063576,-0.07696888862239692,-0.015978988262114007,-0.161784331165652,-0.01949749017977764,-0.11312912096249193,-0.15733715034185938,0.055679834562517995,0.13151516748324638,0.014473221050079256,0.04259720989557717,-0.11264227624996599,0.09895056303293985,-0.06957836744317338,-0.057962713285808695,0.09744281297927657,0.11253576165604302,0.1486121289384267,0.06503221857260856,0.16790885201348385,0.0056216266146743915,-0.013943770138665403,-0.060758065221892865,0.16255356667090784,0.018325014909847184,0.029706491971057566,-0.06485784289172007,-0.0055486464576965195,-0.010964495354375145,-0.009230581803694812,-0.05127552729953542,-0.010591913007493474,0.03850884929865014,0.007077055794691696,-0.006077741385996776,-0.05743507373962544,-0.011481578479586507,0.02052400186871845,-0.01448550463615268,-0.02508858458930751,0.009863146670149365,-0.01960098380481446,0.024574420159051306,-0.013035202099199271,0.002175729964954872,0.02350627698401028,-0.036613094341605285,-0.009933266449016835,0.04852079905673387,0.025907731806451614,-0.03467817065258595,-0.06147403939353827,0.0528591839748715,-0.022299727147151685,-0.03893960382941154,-0.04649362949513913,0.08017549229590108,-0.031351180856858604,-0.01937406605163965,-0.05298800136279597,-0.02029023471549361,-0.01903425045131328,0.020870640899462986,0.012096204178450533,0.00703120889978712,-0.025489324149008608,-0.01631794992991772,-0.023409722236773553,-0.003972953193783187,-0.016620686860308306,-0.022171496991619737,-0.03698641487784601,-0.009786202187686879,-0.012626347437446735,0.0571774552115214
